id_spatial	Long	Lat	Island	Coral	CCA	Turf	Macro	Other	Grazers	Scrapers	Browsers	Predators	Secondary	Effluent	Sedimentation	New_Development	Habitat_Modification	Invasive_Algae	Fishing_Comm_Total	Fishing_NonComm_Boat_Total	Fishing_NonComm_Shore_Line	Fishing_NonComm_Shore_Net	Fishing_NonComm_Shore_Spear	SST_CLIM_M	SST_STD	CHL_CLIM_M	CHL_ANOM_F	PAR_CLIM_M	PAR_STD	WAV_CLIM_M	WAV_ANOM_F	Complexity	Depth	Regime	Regime1	Regime2	Regime3	Regime5
893	-158,0602041	21,6586331	Oahu	3,089583333	7,264583333	84,77916667	0,279166667	4,04375	2,199798271	0,330071754	4,200763565	30,91006884	10,58389802	38686,67969	2,629867675	0,01987445	0	1	0,4766912	0,306452275	12,5801601	1,6995096	2,2022919	26,727	0,901803	0,172000006	0,0198	53,11500168	9,550200462	67,39031219	0,084089004	12,05004	5,334	2	0	1	0	0
895	-158,0597764	21,66093935	Oahu	6,983333333	4,397916667	82,4625	0,854166667	5,029166667	8,47008928	2,392469737	0,68735053	0	16,53995829	38686,67969	2,72783315	0,01825575	0	1	0,4766912	0,30780325	3,145040025	0	2,142965075	26,727	0,901803	0,172000006	0,0198	53,11500168	9,550200462	67,39031219	0,084089004	11,70535	9,144	1	1	0	0	0
896	-158,0595306	21,65970167	Oahu	3,602824859	4,341666667	81,16330039	0,112994339	10,30560264	1,101620266	3,114563513	2,811074865	0,473961168	12,39707581	38686,67969	2,77518705	0,019744267	0	1	0,4766912	0,30732805	12,5801601	1,6995096	2,210149783	26,727	0,901803	0,172000006	0,0198	53,11500168	9,550200462	67,39031219	0,084089004	14,48515	4,7244	2	0	1	0	0
897	-158,0582085	21,66194288	Oahu	4,384812925	5,340833333	80,67120749	3,263384352	6,200068025	0,427125182	0,003016562	1,299183127	2,449367549	7,984481658	37679,97149	2,78704445	0,01920679	0	1	0,4766912	0,30861969	10,06412808	1,35960768	2,22788703	26,727	0,901803	0,172000006	0,0198	53,11500168	9,550200462	67,39031227	0,084089004	5,555825	5,7912	2	0	1	0	0
898	-158,0544652	21,66756291	Oahu	16,65	1,8	62,85	9,1	9,2	10,14473192	0,762253429	0,140729432	0	8,945234156	22998,24414	1,2296312	0,0145391	0	1	0,4766912	0,31225655	0	0	2,0904696	26,727	0,901803	0,172000006	0,0198	53,11500168	9,550200462	61,266785	0,088725	8,827365	12,0396	1	1	0	0	0
902	-158,0267241	21,69453468	Oahu	15,04702194	1,253918495	78,68338558	0,626959248	4,388714734	0,230568352	0,349316765	0	0	12,43116444	4421,678223	5,175055	0,0093067	0	0	0,4766912	0,3442393	0	3,3990192	2,2461522	26,646	0,894469	0,135499999	0,069200002	53,67610168	9,513199806	12,832553	0,123288	6,493	5	1	1	0	0	0
903	-158,0233747	21,70447536	Oahu	1,006711409	0	90,60402688	0	8,053691278	1,083009741	0	0	0	5,360790183	2999,186768	0,0000878	0,0008323	0	0	0,4766912	0,3496836	0	0	0,4742868	26,642	0,902214	0,135499999	0,069200002	53,67610168	9,513199806	88,037276	0,075026	14,4456	23	1	1	0	0	0
904	-158,0404404	21,28636791	Oahu	8,46504065	16,98211382	47,57723577	16,91707317	10,05853659	1,357030842	0	0	0	10,11933099	0	0	0	0	0	1,3667436	2,4852517	0	0	1,8777235	27,499	0,980555	0,095200002	0,116599999	55,20660019	9,366800308	7,254528	0,18883	2,720495	17	1	1	0	0	0
905	-158,0265943	21,29068567	Oahu	2,0952381	3,8095238	92,0952381	0,33333335	1,66666665	0,423952952	0	0	0	1,64914074	0	0	0	0	0	1,3667436	2,5804336	0	0	1,6689343	27,499	0,980555	0,094300002	0,1285	55,51010132	9,3125	4,879829	0,243414	2,68457	15	1	1	0	0	0
906	-158,0049061	21,29506211	Oahu	1,337807573	0,33333335	60,18791948	2,00671141	35,12975392	0,089293615	0	0,508999874	0	2,431834384	0	0	0	0	0	1,3667436	2,7147374	0	0	2,2340422	27,499	0,980555	0,094300002	0,1285	55,51010132	9,3125	4,341537	0,193888	1,45263	6	1	1	0	0	0
907	-157,9785589	21,28533802	Oahu	2,022492291	6,389443101	65,95773628	1,682387068	21,24977326	0	0	0	0	3,114181907	0	0	0	0	0	0,3416859	0,7111066	0	0	0	27,472	0,957018	0,097499996	0,122500002	55,80279922	9,294099808	6,729372	0,186512	1,87162	22	1	1	0	0	0
910	-157,8770484	21,29642343	Oahu	0,340136071	0,66666665	55,89795917	26,93197281	15,48979588	0	0	0	0	1,258970957	1443,004883	0	0,0386118	0	0	0,3508142	3,1095591	0	3,3990192	2,2556415	27,383	0,949959	0,110699996	0,081	55,70550156	9,401100159	3,494958	0,190516	2,86305	5	1	1	0	0	0
911	-157,8654598	21,28542168	Oahu	3,397076417	3,767123324	62,41380891	11,43008184	17,28647605	1,199680096	0	0,224541995	0	3,157866001	2291,831299	0	0,0175348	0	0	0,3508142	3,1023371	0	0	0,6387846	27,383	0,949959	0,109800003	0,098800004	55,79970169	9,481900215	4,278777	0,16059	8,83311	22	1	1	0	0	0
912	-157,8645272	21,29065869	Oahu	8,689038057	5,697986556	68,19015654	2,675615244	10,7315436	5,239484312	0,120668897	0,13896157	0	23,61561845	7130,14209	0	0,0483564	1	0	0,3508142	3,1048446	20,1282558	3,3990192	2,2668474	27,383	0,949959	0,109800003	0,098800004	55,79970169	9,481900215	4,290686131	0,161011994	7,0088	4,5	1	1	0	0	0
913	-157,8473709	21,27385302	Oahu	0	0,8	64,8	5,6	27,2	0	0	0	0	1,412220967	1018,591675	0	0,0038901	0	0	0,3508142	3,0683374	0	0	1,1418246	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	4,767721	0,157218	1,1469	21,0312	1	1	0	0	0
914	-157,8303454	21,50371019	Oahu	0	1,6	48,8	38,4	11,2	0	0	0,123129264	0	0,556400556	254,6479187	0	0,0037549	0	0	1,25254	1,0395293	0	3,3990192	2,2671988	26,628	0,949586	0,094700001	0,1087	53,81399918	9,680700302	1,457608	0,213699	2,4835	3,048	1	1	0	0	0
917	-157,8257027	21,53842206	Oahu	3,367041556	11,44794125	56,23752948	27,26510063	0	0,149001246	0,323344196	0,117281465	0	4,374177387	4046,07251	0	0,0001654	0	0	0,7640423	0,9894096	0	0	2,1812148	26,628	0,949586	0,094700001	0,1087	53,81399918	9,680700302	10,626607	0,209062	3,8011	9	1	1	0	0	0
918	-157,8435896	21,27670895	Oahu	10,8	1,2	88	0	0	4,110671846	2,226659839	7,410152661	1,547024878	7,40576665	1782,535523	6,6795855	0,0180795	0	0	0,3508142	3,0657692	0	0	2,1050396	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	4,771418	0,162698	10,6863	10,3632	3	0	0	1	0
919	-157,8430124	21,28147952	Oahu	0	0,2	98,6	0	1,2	0	0	0	0	0,015423188	5602,254558	53,23136137	0,0407001	1	0	0,3508142	3,070155133	20,1282558	3,3990192	2,280512767	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	3,070496055	0,185880003	1,11467	0,9144	1	1	0	0	0
921	-157,8410931	21,26916405	Oahu	4,026845592	0	43,26398216	26,36017899	22,67114092	2,52414355	0,469985662	0	0	2,690395887	2376,713867	0	0,0022698	0	0	0,3508142	3,0509059	0	0	1,0864661	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	4,487666	0,161222	5,46247	21	1	1	0	0	0
923	-157,8371851	21,27729723	Oahu	0,4	0	85,6	10,4	3,6	0	0	0	0	0,137062253	7554,555176	10,6079702	0,0378271	1	0	0,3508142	3,0502768	0	3,3990192	2,2801387	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	3,268167019	0,176184997	1,44928	0,9144	1	1	0	0	0
925	-157,8370977	21,272094	Oahu	4,994013005	0,225235519	88,3742927	2,705869817	1,812798855	22,563867	0,482704607	2,236083073	0	18,84861043	3848,013021	0	0,015027933	0	0	0	0	0	3,3990192	2,255619833	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	2,780453667	0,178855	5,56216	6,096	1	1	0	0	0
926	-157,8359712	21,27906854	Oahu	0	0	43	5,6	51,4	0	0	0	0	2,35685415	7554,555176	21,624094	0,0434971	1	0	0,3508142	3,0458293	20,1282558	3,3990192	2,2828956	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	3,268167019	0,176184997	5,451745	1,0668	1	1	0	0	0
927	-157,8354071	21,27663666	Oahu	0,2	1	58,6	30,8	9,4	0	0,305027429	0	0	1,263202124	6762,31722	3,997310533	0,0401605	1	0	0,116938067	1,015590833	20,1282558	3,3990192	2,280106233	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	2,780453682	0,178854997	0,944293	0,9144	1	1	0	0	0
929	-157,832931	21,27469329	Oahu	0	0	76,8	2,4	20,8	1,544900139	0	0	0	1,468037087	6535,963379	0	0,03671355	1	0	0	0	10,0641279	3,3990192	2,2788399	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	2,985749006	0,173129998	1,82339	0,9144	1	1	0	0	0
930	-157,8323222	21,26389783	Oahu	0,6	0	45,6	0,2	53,6	10,18772369	1,930417545	0,062065112	0	15,03748982	2079,624756	0	0,00496195	0	1	0,3508142	3,0267378	0	0	2,0394352	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,0025245	0,1626975	4,597385	11,43	1	1	0	0	0
931	-157,8315794	21,27253393	Oahu	0	0	90,4	8,4	1,2	0,863099858	0	0	0	1,266133799	6705,728516	0	0,0264136	1	0	0	0	0	3,3990192	2,2761519	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	3,434900999	0,166069999	3,39803	2,7432	1	1	0	0	0
932	-157,8301663	21,26901869	Oahu	1,8	0	43,2	12	43	0,48769904	0	0,877260846	0	3,33362861	5432,489258	0	0,0131384	0	1	0	0	0	0	2,236464	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	3,434901	0,16607	3,359885	4,0386	1	1	0	0	0
933	-157,8152994	21,47944802	Oahu	0,8	10	66,4	12	10,8	0	0	0	0	0,287709231	0	0	0	0	1	1,25254	1,1055372	0	0	0	26,17	0,95115	0,100900002	0,096799999	54,0381012	9,785099983	2,185396	0,212645	1,49302	2,8956	1	1	0	0	0
934	-157,8293979	21,26098522	Oahu	1	0	75,6	12,4	11	1,38205603	0,048568394	0	0	6,231976405	1358,122315	0	0,012469467	0	1	0,3508142	3,014155767	0	0	2,230099867	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	6,239874	0,159536	6,65871	7,62	1	1	0	0	0
935	-157,8288587	21,26619101	Oahu	0,4	0	72,8	4	22,8	0	0	0	0	3,659207214	3565,071045	0	0,0163282	0	1	0,3508142	3,0219898	0	3,3990192	2,2437692	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,658803	0,162276	3,54145	5,4864	1	1	0	0	0
936	-157,828171	21,25566165	Oahu	0	0	59,6	7,6	32,8	0,730194747	0	0	0	6,301425884	4385,603027	0	0,0059346	0	0	0,3508142	3,00019	0	0	1,4349848	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	6,108092	0,164384	3,23866	17,0688	1	1	0	0	0
938	-157,8278267	21,25745709	Oahu	1,9	0,1	63,8	4,6	29,6	2,576943625	0	0,270105696	0	8,57984634	4839,725293	0	0,01104682	0	0	0,3508142	3,00509386	0	0	2,06390098	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,93414	0,1656484	9,69474	10,0584	1	1	0	0	0
939	-157,8264499	21,274621	Oahu	0	0	32,8	40	27,2	0	0	0	0	1,157090811	6111,550293	0	0,0434971	1	0	0	0	20,1282558	3,3990192	2,2810593	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	3,434900999	0,166069999	1,2655	0,9144	1	1	0	0	0
942	-157,8254011	21,26204746	Oahu	4,8	0	93,2	0	2	5,180020638	2,032328349	8,102223745	2,210068584	23,79297919	5573,959961	0	0,03012625	0	1	0,3508142	3,0063208	0	3,3990192	2,2678249	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,673212051	0,167545006	5,417995	3,048	3	0	0	1	0
943	-157,8257259	21,25592921	Oahu	3,6	0	93,4	3	0	2,256825232	0,552923489	0	0	20,11661683	5520,908691	0	0,0134947	0	0	0,3508142	2,9954666	0	0	2,2119533	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,673212	0,167545	14,4601	6,858	1	1	0	0	0
944	-157,8241991	21,26919171	Oahu	1,371428571	0	80,57142857	9,371428571	8,685714286	9,833391467	3,59042269	6,749843595	0	8,276212767	5008,075684	0	0,040636486	1	1	0	0	0	0	0	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	3,434900999	0,166069999	2,36876	1,524	1	1	0	0	0
946	-157,8241313	21,26681757	Oahu	0	0	85,6	3,6	10,4	2,084175126	0	0	0	2,123381721	6677,43457	0	0,0403958	1	1	0	0	0	0	0	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,658802986	0,162276	1,32401	1,524	1	1	0	0	0
947	-157,8236002	21,26497319	Oahu	0	0	48	51,44	0,48	0,19917308	1,709273807	3,330269192	0	2,163382574	6677,43457	0	0,0406239	1	1	0	0	0	0	0	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,658802986	0,162276	1,2563	0,9144	1	1	0	0	0
948	-157,8238813	21,25824259	Oahu	0,4	0	80,4	19,2	0	2,700251705	0	0	0	5,008649605	5520,908691	0	0,0280923	0	0	0,3508142	2,9942379	0	3,3990192	2,2714217	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,673212	0,167545	3,05477	3,048	1	1	0	0	0
950	-157,805403	21,5088865	Oahu	32,77027026	4,391891904	44,59459455	8,445945956	6,418918925	0,808493036	17,73388127	0,283263598	3,92197091	13,15917079	0	0	0	0	0	1,25254	1,0873541	0	0	0	26,628	0,949586	0,094700001	0,1087	53,81399918	9,680700302	19,838116	0,159115	18,3393	22	5	0	0	0	1
952	-157,8224088	21,25677784	Oahu	0	0	56,8	8,4	34,8	0	0	0	0	1,697107388	5860,438965	0	0,0237706	1	0	0,3508142	2,9884844	0	3,3990192	2,2673883	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,673212051	0,167545006	2,87819	4,572	1	1	0	0	0
953	-157,8222156	21,25926083	Oahu	2	0	98	0	0	1,463097119	0	0	0	5,052118534	6539,5	0	0,0340192	1	1	0,3508142	2,9932153	0	3,3990192	2,2738612	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,673212051	0,167545006	5,5055	2,4384	1	1	0	0	0
954	-157,8220564	21,26140755	Oahu	0	0	32,66666667	60	7,333333333	2,670637013	5,842857704	2,286999334	0	5,209358182	6539,5	0	0,039421667	1	1	0,3508142	2,9947013	20,1282558	3,3990192	2,2804654	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,673212051	0,167545006	2,65241	0,9144	1	1	0	0	0
955	-157,8070418	21,47657078	Oahu	0,8	3,2	55,2	36	4,8	0	0	0	0	0,243483816	0	0	0	0	1	1,25254	1,1275584	0	0	0	26,17	0,95115	0,100900002	0,096799999	54,0381012	9,785099983	2,797779	0,23393	1,24477	1,524	1	1	0	0	0
956	-157,8212413	21,25453829	Oahu	0	0	91,2	8,8	0	0	0	0	0	0,956956558	5860,438965	0	0,0200008	1	0	0,3508142	2,9826	0	3,3990192	2,2567508	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,673212051	0,167545006	9,59383	3,6576	1	1	0	0	0
957	-157,8201199	21,25921004	Oahu	0	0	68,8	21,4	9,8	2,010055501	0,12538226	1,629615006	0	7,238212015	6539,5	0	0,0379408	1	1	0,3508142	2,9870781	20,1282558	3,3990192	2,283595	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,673212051	0,167545006	0	0,9144	1	1	0	0	0
958	-157,8197945	21,25591037	Oahu	2,8	0	97,2	0	0	22,72773118	1,256158624	10,97922626	0	16,28886544	5860,438965	0	0,0285758	1	0	0,3508142	2,9788933	0	3,3990192	2,2659535	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,673212051	0,167545006	10,9075	2,1336	3	0	0	1	0
960	-157,799687	21,47308533	Oahu	9,6	7,2	62,4	12,8	8	2,899899084	34,89477176	0	0	6,075894861	0	0	0	0	1	1,25254	1,1493469	0	0	0	26,34	0,960388	0,100900002	0,096799999	54,0381012	9,785099983	1,066767	0,181033	3,43747	1,524	2	0	1	0	0
961	-157,8145258	21,25556624	Oahu	0	0	92,8	5,6	0	1,40714475	0	0	0	1,989137824	9849,922852	0	0,0341475	1	0	0,3508142	2,9643493	12,5801601	3,3990192	2,2788513	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	6,154150963	0,173656002	3,11625	0,9144	1	1	0	0	0
962	-157,8146101	21,25105439	Oahu	6,2	0	78,4	13,2	2,2	1,246515642	0,553561432	0	0	7,983320055	5690,673828	0	0,0179275	0	0	0,3508142	2,94915735	0	3,3990192	2,25609065	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	6,154151	0,173656	8,440895	5,0292	1	1	0	0	0
963	-157,797119	21,46965215	Oahu	0	3,2	56,8	18,4	21,6	0	0	0	0	0,552755753	0	0	0	0	1	1,25254	1,160321	0	0	0	26,34	0,960388	0,100900002	0,096799999	54,0381012	9,785099983	1,635178	0,210116	1,81127	1,524	1	1	0	0	0
964	-157,8117507	21,25432261	Oahu	0	0	97,8	0,4	1,8	4,869216093	0	0	0	2,936684352	16216,12109	0	0,0309599	1	0	0,2917443	2,9516264	12,5801601	3,3990192	2,27702675	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	4,833077908	0,230768993	4,57712	1,524	1	1	0	0	0
966	-157,8108631	21,24961192	Oahu	4,831034491	0,5	66,64597701	19,72155759	6,381984506	13,39852587	0,064370413	0,811768643	0	9,084861294	8576,683985	0	0,01080754	0	0	0,3508142	2,93078528	0	0,42487336	2,1726133	27,2432	0,9301172	0,109800003	0,098800004	55,79970169	9,481900215	5,9714876	0,2241938	13,1556	7,62	1	1	0	0	0
967	-157,8077237	21,25057671	Oahu	0	0	48,4	46,4	5,2	1,23361981	0	0	0	4,73096119	16753,71094	0	0,0174967	0	0	0,2917443	2,926527	0	2,1243668	2,2611907	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	5,888468	0,221707	6,89848	5,4864	1	1	0	0	0
969	-157,789722	21,46317584	Oahu	0,8	21,6	51,2	26,4	0	0	0	0	0	0,338614812	0	0	0	0	1	1,25254	1,1838993	0	0	2,2627039	26,34	0,960388	0,100900002	0,096799999	54,0381012	9,785099983	2,568896	0,211802	2,78867	3,9624	1	1	0	0	0
970	-157,7998029	21,24695212	Oahu	0,4	0	90	2,4	7,2	0	0	0	0	4,912530254	16725,41797	0	0,0031228	0	0	0,2917443	2,8807726	0	0	1,728315	27,191	0,930779	0,109800003	0,098800004	55,79970169	9,481900215	8,015092	0,196207	3,08796	16,4592	1	1	0	0	0
971	-157,7995076	21,25099725	Oahu	0,8	0,8	88	9,8	0	3,439223211	0	0	0	4,775428702	21337,375	0	0,010408167	0	0	0,2917443	2,893389433	0	0	2,1236317	27,452	0,92747	0,109800003	0,098800004	55,79970169	9,481900215	7,268475	0,190727	8,76849	10,0584	1	1	0	0	0
974	-157,7641645	21,46824759	Oahu	9,128886399	5,083778475	75,9736109	4,739076871	1,342281897	0	0	0,089769104	0	2,941928067	0	0	0,0222311	0	0	1,25254	1,2385283	0	0	1,6335766	26,34	0,960388	0,100900002	0,096799999	54,0381012	9,785099983	17,899779	0,149631	3,40152	17	1	1	0	0	0
978	-157,7301141	21,27478286	Oahu	7,473408925	10,97005322	49,42652163	28,63601019	1,547095579	4,802550726	0,442552025	0,949378377	0,177027087	40,3308142	1443,004883	4,036675	0,0088508	0	1	0,2917443	2,52519915	0	3,3990192	2,25905225	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	4,231730938	0,193045005	11,40017	4,024	2	0	1	0	0
980	-157,7287221	21,27658127	Oahu	0,4	10,6	36,8	41,2	5,6	0,967043982	2,106811549	0	0	3,795094976	2122,066162	4,78430895	0,01168625	0	1	0,2917443	2,51078605	0	3,3990192	2,280918	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	4,231730938	0,193045005	4,415905	1,524	1	1	0	0	0
983	-157,7260242	21,26977206	Oahu	0,2	1,8	20,2	10	64	0	0	0	0	3,024116498	551,7371826	0	0,00065855	0	1	0,2917443	2,5261128	0	0	2,051314	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	4,0961555	0,1889355	6,030975	10,9728	1	1	0	0	0
984	-157,7239213	21,26887988	Oahu	0,4	2	39,2	18,4	34	0,121979505	0	0	0	3,63887619	679,0611572	0	0,0004046	0	1	0,2917443	2,5153596	0	0	2,1111925	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,96058	0,184826	4,70622	10,0584	1	1	0	0	0
986	-157,7231976	21,27344544	Oahu	8,8	5,4	29	5,2	50,4	3,049977348	1,339608704	0	0	6,895830693	2291,831299	1,249464	0,00416205	0	1	0,2917443	2,4950719	0	3,3990192	2,25803305	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,960580111	0,184826002	7,545465	5,334	1	1	0	0	0
988	-157,7215803	21,27100311	Oahu	3,8	3,6	64,8	7,4	15,8	0	0,376593457	0	0,088362421	3,584630962	2999,186727	0,242970667	0,000978	0	1	0,2917443	2,493245033	0	0	2,216975233	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,489671273	0,182859336	8,74429	7,3152	2	0	1	0	0
989	-157,7216386	21,26871803	Oahu	2,4	2	41,6	25,2	19,2	0	0	0	0	1,301773302	1018,591675	0	0,0008607	0	1	0,2917443	2,5035703	0	0	2,1527483	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,254217	0,181876	1,93702	9,7536	1	1	0	0	0
994	-157,7176072	21,27573367	Oahu	0,4	4	26,4	54,8	8,4	0,010005154	0,130581524	0	0	1,40562398	4159,249512	4,9316282	0,0035805	0	1	0,2917443	2,4465833	0	3,3990192	2,2784865	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,254216909	0,181876004	1,72052	1,8288	1	1	0	0	0
996	-157,7176957	21,2721841	Oahu	9,2	6	62,4	20,8	1,6	2,236774376	0,266722836	0	0	4,336904606	4159,249512	0,9132209	0,0021829	0	1	0,2917443	2,4644489	0	3,3990192	2,2516751	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,254216909	0,181876004	12,9928	4,2672	1	1	0	0	0
997	-157,7176885	21,27023729	Oahu	1,4	1,6	30,2	3,8	61,4	1,518284532	0,88452301	0,528350641	0	12,83625813	1018,591675	0,2786998	0,00189835	0	1	0,2917443	2,4742204	0	3,3990192	2,24094375	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,254217	0,181876	5,027065	6,2484	1	1	0	0	0
1001	-157,7136479	21,27106468	Oahu	7,7	20,3	51	9	11,6	2,239389573	0,406242532	0	0	3,130922495	3098,216553	0,9720561	0,00568255	1	1	0,2917443	2,4441451	0	3,3990192	2,27614235	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,254216909	0,181876004	5,60483	2,8956	1	1	0	0	0
1002	-157,7140449	21,26492981	Oahu	6,4	18,8	63,2	3,6	7,6	0,319253398	0,060757065	0,033906526	0,192322104	4,230559605	424,413208	0	0,00801622	0	1	0,2917443	2,4749981	2,51603202	3,3990192	2,26638598	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	4,093741894	0,184826002	2,957	3,6576	2	0	1	0	0
1003	-157,7129594	21,27377405	Oahu	0	2,8	53,6	23,6	20	0	0	0	0	0,052858713	4244,132324	2,6248538	0,0061765	1	1	0,2917443	2,4308004	0	3,3990192	2,2782655	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,254216909	0,181876004	3,62608	1,524	1	1	0	0	0
1004	-157,7132202	21,26816613	Oahu	11,2	11,6	60,4	10,8	5,6	0,002503669	0	0	0	3,426696535	1952,300781	0,0326489	0,0065026	0	1	0,2917443	2,4574575	0	3,3990192	2,2642446	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,254216909	0,181876004	9,38491	4,8768	1	1	0	0	0
1006	-157,7105642	21,2721387	Oahu	0	4	28,8	53,2	10,4	0	0	0	0	0,011309814	4244,132324	1,422729	0,008598	1	1	0,2917443	2,419662	20,1282558	3,3990192	2,282913	27,205	0,978141	0,090899996	0,138300002	54,7961998	9,286000252	3,254216909	0,181876004		0,9144	1	1	0	0	0
1008	-157,6958191	21,40571758	Oahu	6,060606067	3,367003438	42,42424246	40,06734004	6,39730637	4,922681019	0	0	4,151914658	0,944901577	0	0	0	0	0	0,1717623	1,4894542	0	0	0	26,544	0,999403	0,087800004	0,138300002	54,80619812	9,446800232	26,043818	0,147524		20	2	0	1	0	0
1013	-157,693765	21,27013909	Oahu	31,33333333	6,088888889	31,73333333	1,422222222	28,66666667	19,32399806	14,12597075	2,349461343	4,484221094	22,7181034	622,4727274	0	0,008422756	0	1	0	0	0	0	0	27,135	1,000603	0,090899996	0,138300002	54,7961998	9,286000252	12,25632	0,234983996	9,55459	6,096	5	0	0	0	1
1017	-157,6834547	21,37000849	Oahu	9,861143242	1,03448276	82,00185143	2,031937052	4,054616989	1,54302885	0	0,073889579	0	10,71644628	0	0	0	0	0	0,1717623	1,631304	0	0	0	26,561	0,989921	0,087800004	0,138300002	54,80619812	9,446800232	17,869386	0,169231	4,13121	12	1	1	0	0	0
1018	-157,6882531	21,26994292	Oahu	11,6	14	61,2	0	7,6	18,10598155	6,485280605	6,938507914	2,532119043	49,94442439	169,7652893	0	0,0091284	0	1	0,2917443	2,318974	12,5801601	0	2,1839273	27,135	1,000603	0,090899996	0,138300002	54,7961998	9,286000252	12,25632	0,234983996	24,8531	9,7536	3	0	0	1	0
1020	-157,6780577	21,3333608	Oahu	0	3,69127515	49,32885905	15,77181211	30,20134229	0,78323436	0,08076261	0	0	4,856588517	11242,98926	0,0583984	0,0098659	0	0	0,1717623	1,7901819	0	3,3990192	2,2562702	26,76	1,00365	0,087800004	0,138300002	54,80619812	9,446800232	5,578948021	0,302002013	2,0771	4	1	1	0	0	0
